,items
639,Bread,Medialuna
640,Cake
641,Muffin,Coffee
642,Bread
643,Scandinavian
644,Muffin
645,Scandinavian
646,Coffee
647,Bread
648,Bread
649,Coffee,Medialuna
650,Bread
651,Medialuna,Bread,Tea,Coffee
652,Bread
653,Cake,Muffin,Muffin,Jam
654,Bread,Pastry
655,Coffee
656,Coffee
657,Scandinavian
658,Scandinavian
659,Pastry,Medialuna,Coffee
660,Medialuna,Pastry,Bread,Coffee
661,Medialuna,Bread
662,Coffee,Tea,Pastry
663,Coffee
664,Juice
665,Coffee,Coffee
666,Muffin,Cake,Pastry,Tea,Coffee,Coffee
667,Hot chocolate
668,Muffin
669,Tartine,Juice,Bread,Coffee
670,Coffee,Fudge
671,Coffee,Bread
672,Bread
673,Coffee,Tea
674,Coffee,Sandwich
675,Coffee,Coke,Sandwich
676,Scandinavian
677,Tea,Muffin
678,Bread,Scandinavian
679,Coffee,Coffee
680,Coffee,The Nomad,Tartine
681,Coffee,Coffee,Sandwich
682,Coffee,Alfajores
683,Coffee,Tea
684,Scandinavian
685,Bread
686,Mineral water
687,Alfajores,Muffin,Cake
688,Tea
689,Bread
690,Bread
691,Scandinavian
692,Coffee,Bread,Sandwich
693,Hot chocolate,Tea
694,Muffin
695,Sandwich,Coffee
696,Bread
697,Muffin,Coffee
698,Coffee,Coffee,Pastry,Cake
699,Tea,Hot chocolate,Cookies,Cake
700,Cake
701,Sandwich,Bread
702,Bakewell,Coffee
703,Alfajores,Bread,Tea
704,Sandwich,Medialuna,Tea,Coffee
705,Bread,Tea,Alfajores,Medialuna
706,Bread,Muffin,Coffee
707,Hot chocolate,Bread,Muffin,Coffee,Pastry
708,Tea,Alfajores
709,Bakewell,Cake
710,Focaccia
711,Tea,Pastry,Bakewell
712,Alfajores,Alfajores,Coffee,Coffee,Coffee
713,Coffee,Alfajores
714,Coffee,The Nomad,Bread
715,Coffee
716,Coffee,Jammie Dodgers,Juice
717,Medialuna
718,Coffee,Tea,Juice,Smoothies,Jammie Dodgers,Muffin,Juice,Bakewell
719,Cake,Pastry
720,Coffee,Brownie
721,Juice,Jammie Dodgers
722,Coffee
723,Coffee,Bakewell
724,Bread,Tea,Pastry
725,Bread,Coffee,Bread,Hot chocolate
726,Pastry,Coffee,Hot chocolate
727,Bread,Bread,Coffee
728,Alfajores,Pastry
729,Bread
730,Coffee,Hot chocolate,Muffin
731,Bread,Coffee,Coffee,Smoothies,Pastry
732,Brownie,Hot chocolate,Coffee
733,Tartine,Hearty & Seasonal
734,Fudge
735,Bread
736,Coffee
737,Coffee,Keeping It Local
738,Coffee,Tea,Medialuna
739,Medialuna,Jammie Dodgers,Tea,Hot chocolate,Muffin
740,Coffee
741,Coffee,Keeping It Local
742,Coffee,Medialuna,Coffee
743,Bread,Hot chocolate,Medialuna
744,Bread
745,Bread
746,Muffin,Muffin,Brownie,Alfajores,Hot chocolate,Coffee,Coffee
747,Pastry
748,Brownie,Coffee
749,Jammie Dodgers
750,Coffee,Hearty & Seasonal
751,Art Tray,Hearty & Seasonal,Hearty & Seasonal,Tea,Coffee
752,Coffee,Coffee,Coffee,Alfajores,Brownie
753,Coffee,Coffee,Medialuna,Hearty & Seasonal
754,Coffee,Bread,Farm House
755,Farm House
756,Coffee,Tea,Cake
757,Hearty & Seasonal,Tea
758,Hot chocolate,Coffee,Coffee
759,Bakewell,Cake
760,Coffee,Hearty & Seasonal
761,Coffee,Muffin
762,Cake,Brownie
763,Coffee,Coffee,Sandwich,Bakewell,Cookies,Art Tray
764,Bakewell
765,Coffee
766,Coffee,Coffee,Medialuna,Cookies
767,Alfajores,Cake,Coffee,Coffee
768,Fudge
769,Mineral water
770,Brownie,Bakewell,Bread,Coffee
771,Coffee,Tea
772,Coffee
773,Jam,Bread,Scandinavian
774,Bread,Bread,Scandinavian
775,Coffee,Medialuna
776,Pastry,Bread
777,Bread
778,Farm House
779,Scone,Hot chocolate,Coffee,Coffee
780,Farm House,Pastry,Medialuna,Hot chocolate,Coffee
781,Bread
782,Bread,Bread,Coffee
783,Coffee,Scandinavian
784,Bread
785,Coffee,Medialuna,Pastry
786,Bread,Scandinavian
787,Coffee,Scone
788,Coffee
789,Bread
790,Bread,Pastry
791,Coffee,Bread
792,Bread
793,Bread
794,Coffee
795,Coffee,Scone
796,Cake
797,Coffee
798,Bread,Fudge
799,Medialuna,Bread,Farm House
800,Muffin,Scone
801,Coffee
802,Coffee,Alfajores,Scone
803,Coffee
804,Tea,Scone
805,Juice,Tea,Cake
806,Coffee,Tartine,Fudge,Jam
807,Bread
808,Coffee,Medialuna
809,Tea,Bread,Bread
810,Coke
811,Coffee,Medialuna
812,Bread
813,Truffles,Bread
814,Coffee,Bread,Tea,Pastry,Cake
815,Sandwich
816,Hot chocolate
817,Coffee,Sandwich,Sandwich
818,Sandwich,Tea,Coffee
819,Coffee,Scone
820,Cake
821,Bread,Cookies
822,Coffee,Sandwich
823,Cake,Scone,Coffee
824,Mineral water,Bread
825,Coffee,Bread
826,Muffin,Cake,Scone
827,Tea,Scone
828,Muffin,Pastry
829,Muffin,Cake,Coffee,Coffee
830,Cake
831,Tea,Bread,Scone,Cake
832,Coffee,Medialuna
833,Jam,Fudge
834,Scone,Pastry
835,Fudge,Hot chocolate
836,Cake,Sandwich,Sandwich,Juice,Coffee,Coffee,Sandwich
837,Bread
838,Juice,Coffee,Coffee
839,Scone,Bread,Coffee,Hot chocolate
840,Coffee,Scone,Muffin,Hot chocolate
841,Bread
842,Medialuna
843,Cake,Alfajores
844,Hot chocolate
845,Coffee,Coffee
846,Coffee
847,Coffee,Tea
848,Jam,Cake,Bread,Coffee
849,Coffee
850,Tea,Scone
851,Bread
852,Bread
853,Smoothies,Muffin,Hot chocolate,Toast
854,Alfajores,Muffin,Medialuna
855,Bread,Coffee,Scone
856,Tea,Juice
857,Coffee,Coffee,Bread
858,Pastry
859,Bread,Tea,Pastry
860,Coffee,Medialuna
861,Coffee,Medialuna
862,Bread
863,Pastry,Bread
864,Bread,Toast
865,Bread,Medialuna,Toast
866,Coffee,Scone,Pastry
867,Coffee,Tea,Muffin,Muffin
868,Coffee,Toast
869,Coffee,Coffee,Medialuna,Pastry
870,Bread,Ella's Kitchen Pouches
871,Coffee,Toast
872,Bread,Medialuna
873,Hot chocolate,Tea
874,Bread,Muffin
875,Coffee,Bread,Coffee
876,Farm House
877,Coffee,Coffee
878,Bread,Alfajores,Cookies
879,Coffee,Medialuna,Pastry,Alfajores
880,Bread,Coffee
881,Bread
882,Coffee,Truffles
883,Coffee,Fudge,Fudge,Bread
884,Bread
885,Coffee,Bread
886,Bread
887,Coffee,Medialuna,Crepes,Alfajores
888,Coffee,Coffee,Cake
889,Bread,Coffee,Cake,Cookies
890,Coffee
891,Bread
892,Farm House
893,Bread
894,Coffee,Medialuna
895,Hot chocolate,Tea,Coffee,Coffee,Cake
896,Tea,Hot chocolate,Truffles
897,Hot chocolate,Hot chocolate,Hot chocolate
898,Coffee,Coffee,Coffee,Sandwich,Crepes
899,Bread,Crepes
900,Bread,Muffin,Cake,Coffee,Medialuna
901,Coffee
902,Bread,Coffee,Cookies
903,Medialuna,Crepes
904,Muffin
905,Medialuna,Tea
906,Pastry
907,Tea
908,Coffee,Scone,Coffee
909,Bread,Coffee,Coffee,Coffee
910,Truffles,Tea
911,Cookies,Cookies
912,Bread,Scone,Juice
913,Coffee
914,Bread
915,Bread
916,Coffee,Coffee,Toast,Pastry
917,Bread,Focaccia
918,Scone
919,Focaccia
920,Scandinavian
921,Coffee,Tea
922,Coffee,Coffee,Farm House
923,Focaccia,Pastry
924,Coffee,Pastry,Medialuna
925,Sandwich,Bread
926,Bread,Coffee,Medialuna,Medialuna,Jam
927,Sandwich,Tea,Coffee
928,Coffee,Farm House
929,Bread
930,Bread,Coffee
931,Coffee,Coffee,Toast,Scandinavian
932,Farm House,Bread,Medialuna
933,Bread
934,Cake
935,Pastry,Coffee,Brownie
936,Bread
937,Coffee,Tea,Scone
938,Coffee,Coffee
939,Bread,Tea
940,Coffee,Scone
941,Farm House,Scandinavian
942,Vegan mincepie,Cake
943,Tea,Coffee
944,Bread
945,Coffee
946,Scandinavian
947,Bread
948,Tea,Bread
949,Medialuna,Pastry,Coffee
950,Truffles,Juice
951,Coffee,Jammie Dodgers,Art Tray
952,Frittata
953,Bread
954,Sandwich,Coffee
955,Coffee,Juice
956,Tea,Sandwich
957,Jam
958,Scone
959,Coffee,Sandwich
960,Coffee
961,Bread,Tea
962,Frittata,Tea,Bread
963,Scandinavian
964,Sandwich,Art Tray,Truffles,Coffee
965,Scone,Frittata,Juice
966,Tea
967,Coffee,Mineral water,Frittata
968,Coffee,Tea
969,Bread,Bread,Brownie,Scone
970,Coffee
971,Frittata,Sandwich,Coffee
972,Tea
973,Coffee,Tea
974,Vegan mincepie,Coffee,Hot chocolate
975,Juice
976,Cake,Tea
977,Tea
978,Bread,Farm House
979,Coffee,Tea,Bread,Mineral water,Scone,Bread
980,Bread
981,Bread,Hot chocolate,Hot chocolate
982,Coke,Sandwich
983,Sandwich,Mineral water
984,Hot chocolate,Tea,Cake
985,Scandinavian
986,Frittata,Cake
987,Cake
988,Coffee,Bread
989,Coffee,Tea,Bread
990,Scone,Coffee
991,Bread
992,Jam
993,Bread
994,Coffee,Medialuna
995,Bread,Farm House
996,Bread
997,Coffee,Pastry
998,Bread,Coffee
999,Medialuna,Coffee
1000,Scone,Bread
1001,Coffee,Coke
1002,Coffee
1003,Truffles
1004,Bread
1005,Mineral water
1006,Hot chocolate,Coffee,Bread,Toast,Medialuna,Alfajores,Fudge
1007,Jam
1008,Medialuna,Bakewell,Coffee,Bread,Toast
1009,Coffee
1010,Bread
1011,Coffee,Coffee,Bakewell,Medialuna
1012,Coffee,Coffee,Bread
1013,Farm House
1014,Bread
1015,Medialuna,Scone,Coffee,Coffee
1016,Bread
1017,Farm House,Coffee,Medialuna,Bread
1018,Smoothies
1019,Coffee
1020,Medialuna,Coffee
1021,Mineral water
1022,Bread,Mineral water,Hot chocolate
1023,Sandwich,Tea
1024,Coffee,Cookies
1025,Alfajores,Alfajores
1026,Vegan mincepie,Bread,Coffee
1027,Coffee
1028,Medialuna
1029,Coffee,Frittata,Toast
1030,Coffee,Hot chocolate,Muffin
